24,0.385491,0.048838,0.108799,0.116643,0.110145,0.107369,0.107369,0.714286,0.693861,0.657438,0.017501,11
25,0.482955,0.045954,0.119563,0.084998,0.095652,0.118185,0.118185,0.571429,0.7212,0.676583,0.002491,11
26,0.520833,0.049558,0.086846,0.087482,0.095652,0.083999,0.083999,0.571429,0.664824,0.630053,0.0028,11
27,0.368852,0.121644,0.196818,0.173345,0.176812,0.195025,0.195025,0.571429,0.749776,0.713705,0.035656,11
28,0.344755,0.326365,0.484007,0.272168,0.298551,0.500407,0.500407,0.714286,0.814314,0.779736,0.058581,11
29,0.393506,0.109209,0.210584,0.148828,0.162319,0.209795,0.209795,0.571429,0.769301,0.724893,0.01623,11
30,0.402797,0.155704,0.279794,0.174857,0.191304,0.284173,0.284173,0.714286,0.772477,0.732951,0.019373,11
31,0.412234,0.083799,0.199622,0.122259,0.13913,0.204785,0.204785,0.714286,0.728688,0.691508,0.004561,11
32,0.547348,0.052081,0.105884,0.085214,0.095652,0.105329,0.105329,0.714286,0.675221,0.639766,0.001499,11
33,0.579365,0.039467,0.095211,0.074846,0.081159,0.094585,0.094585,0.571429,0.685668,0.645054,0.002638,11
34,0.637931,0.046675,0.085778,0.07517,0.084058,0.08459,0.08459,0.714286,0.666667,0.629087,0.001319,11
35,0.412281,0.11858,0.246113,0.150016,0.165217,0.248731,0.248731,0.571429,0.770005,0.726036,0.016182,11
36,0.465116,0.075689,0.206734,0.109839,0.124638,0.210954,0.210954,0.714286,0.753804,0.707526,0.004552,11
37,0.430252,0.046134,0.087593,0.095475,0.101449,0.085309,0.085309,0.571429,0.678758,0.642893,0.004524,11
38,0.39596,0.070643,0.131739,0.13468,0.130435,0.129351,0.129351,0.571429,0.709649,0.674422,0.032287,11
39,0.481283,0.048657,0.117558,0.088346,0.098551,0.116821,0.116821,0.571429,0.704013,0.664633,0.002694,11
40,0.360557,0.107407,0.152098,0.158116,0.168116,0.147615,0.147615,0.571429,0.723679,0.69222,0.014526,11
41,0.307712,0.217156,0.39556,0.239011,0.257971,0.404905,0.404905,0.571429,0.804203,0.765319,0.039291,5
42,0.331431,0.156965,0.35129,0.186845,0.211594,0.365081,0.365081,0.714286,0.802669,0.756853,0.012184,34
43,0.590909,0.007028,0.018147,0.036289,0.034783,0.014455,0.014455,0.714286,0.576514,0.534782,0.00015,14
44,0.25,0.241305,0.397051,0.295496,0.301449,0.399774,0.399774,0.714286,0.810004,0.777447,0.125763,14
45,0.371014,0.069202,0.173276,0.13306,0.133333,0.176502,0.176502,0.714286,0.731538,0.692551,0.02135,17
46,0.390744,0.174986,0.323865,0.187925,0.205797,0.337178,0.337178,0.714286,0.780714,0.740961,0.021653,17
47,0.412415,0.087403,0.182401,0.128308,0.142029,0.180727,0.180727,0.571429,0.763026,0.716502,0.009339,10
48,0.328321,0.094431,0.171261,0.152392,0.165217,0.17151,0.17151,0.571429,0.718124,0.687261,0.014182,10
49,0.474359,0.006668,0.040697,0.036829,0.037681,0.041803,0.041803,0.714286,0.628828,0.586372,0.000709,36
50,0.504762,0.009551,0.048855,0.042013,0.043478,0.050241,0.050241,0.714286,0.651198,0.607475,0.000451,37
51,0.276798,0.11029,0.240529,0.185765,0.194203,0.239557,0.239557,0.571429,0.779991,0.738623,0.025145,5
52,0.221014,0.010993,0.061948,0.090291,0.069565,0.05854,0.05854,0.571429,0.674409,0.63463,0.032364,7
53,0.302564,0.04253,0.142836,0.110595,0.115942,0.138905,0.138905,0.571429,0.747116,0.700611,0.008381,4
54,0.52551,0.111371,0.176871,0.132844,0.142029,0.17693,0.17693,0.714286,0.729635,0.692143,0.005532,22
55,0.542683,0.080195,0.15785,0.124203,0.118841,0.157067,0.157067,0.714286,0.738272,0.694432,0.027004,22
56,0.551691,0.102901,0.148923,0.128308,0.133333,0.147301,0.147307,0.714286,0.718736,0.681846,0.005247,21
57,0.415385,0.155704,0.204056,0.195701,0.188406,0.202262,0.202262,0.714286,0.748776,0.715663,0.035487,21
58,0.294256,0.404397,0.504611,0.333837,0.35942,0.516716,0.516716,0.714286,0.832428,0.801856,0.079142,21
59,0.52,0.119481,0.152336,0.141916,0.147826,0.149389,0.149389,0.714286,0.722436,0.687948,0.007045,21
60,0.402032,0.099838,0.134052,0.151096,0.153623,0.124673,0.124673,0.571429,0.706375,0.675694,0.007535,7
61,0.274084,0.115877,0.175815,0.197106,0.2,0.16163,0.16163,0.571429,0.76199,0.726926,0.039608,7
62,0.152034,0.624437,0.773662,0.591533,0.62029,0.792831,0.792831,0.571429,0.910762,0.891432,0.257506,36
63,0.293216,0.396468,0.504399,0.334161,0.356522,0.517808,0.517808,0.714286,0.835317,0.803128,0.086749,21
64,0.131594,0.332673,0.542274,0.477157,0.486957,0.541879,0.541879,0.571429,0.883062,0.853421,0.250801,25
65,0.17288,0.122004,0.248503,0.300032,0.257971,0.240251,0.240251,0.571429,0.803435,0.765319,0.142691,4
66,0.285205,0.028834,0.107411,0.102819,0.098551,0.107381,0.107381,0.714286,0.733769,0.687948,0.011259,8
67,0.472222,0.003064,0.044404,0.024409,0.026087,0.043825,0.043825,0.714286,0.690447,0.639894,0.000157,15
68,0.411594,0.076771,0.232011,0.120099,0.133333,0.24077,0.24077,0.714286,0.748776,0.705365,0.004792,15
69,0.288207,0.098216,0.226789,0.185657,0.17971,0.231427,0.231427,0.714286,0.760958,0.722401,0.036645,15
70,0.575163,0.015859,0.083623,0.047629,0.052174,0.08683,0.08683,0.571429,0.680679,0.636029,0.000537,37
71,0.608333,0.013156,0.052038,0.046333,0.046377,0.053223,0.053223,0.714286,0.655252,0.612053,0.000566,37
72,0.428571,0.002163,0.026822,0.038017,0.023188,0.027601,0.027601,0.714286,0.604234,0.557387,0.022403,9
73,0.369458,0.027032,0.076308,0.080786,0.084058,0.073756,0.073756,0.714286,0.696155,0.655275,0.004729,1
74,0.228083,0.168319,0.304755,0.255319,0.263768,0.308738,0.308738,0.571429,0.787652,0.755912,0.050346,1
75,0.336842,0.011534,0.058068,0.053029,0.057971,0.057701,0.057701,0.714286,0.653472,0.613324,0.001334,10
76,0.649351,0.027032,0.066657,0.058646,0.063768,0.065638,0.065638,0.571429,0.654742,0.61467,0.001384,10
77,0.433333,0.023428,0.133345,0.066962,0.072464,0.14001,0.14001,0.714286,0.700207,0.656802,0.002106,3
78,0.490119,0.022346,0.128667,0.060482,0.066667,0.133184,0.133184,0.714286,0.723056,0.674092,0.001263,3
79,0.324042,0.050279,0.188696,0.112539,0.121739,0.19205,0.19205,0.571429,0.75448,0.706967,0.00726,3
80,0.336232,0.146333,0.321842,0.187277,0.202899,0.334516,0.334516,0.714286,0.782892,0.742232,0.022624,29
81,0.309255,0.340241,0.513803,0.29906,0.321739,0.533912,0.533912,0.714286,0.82874,0.79283,0.066202,15
82,0.166083,0.795098,0.852479,0.65817,0.669565,0.875954,0.875954,0.571429,0.930901,0.910247,0.318948,36
83,0.25378,0.438638,0.597647,0.37153,0.402899,0.61846,0.61846,0.571429,0.859183,0.82507,0.080249,36
84,0.135599,0.204902,0.397133,0.399503,0.376812,0.401247,0.401247,0.571429,0.840319,0.809307,0.212424,37
85,0.265766,0.031898,0.11026,0.105411,0.107246,0.109162,0.109162,0.571429,0.71843,0.676965,0.011026,1
86,0.120586,0.504595,0.674068,0.623933,0.626087,0.676613,0.676613,0.571429,0.909779,0.891686,0.43229,36
87,0.273186,0.458641,0.611732,0.374338,0.397101,0.635776,0.635776,0.571429,0.86006,0.824562,0.095663,34
88,0.423656,0.035502,0.130501,0.101199,0.089855,0.133413,0.133413,0.714286,0.718124,0.67371,0.027456,20
89,0.294544,0.124527,0.258827,0.192893,0.2,0.260434,0.260434,0.714286,0.775679,0.736385,0.035681,20
90,0.413105,0.026131,0.122267,0.07409,0.078261,0.123617,0.123617,0.714286,0.733769,0.684008,0.004002,8
91,0.431034,0.031537,0.104668,0.088886,0.084058,0.106258,0.106258,0.714286,0.715987,0.67104,0.008104,15
92,0.182346,0.028293,0.125699,0.129496,0.121739,0.124842,0.124842,0.571429,0.749443,0.703154,0.028062,9
93,0.252381,0.162372,0.307026,0.233611,0.246377,0.308563,0.308563,0.571429,0.786915,0.752098,0.040901,4
94,0.384437,0.05965,0.123439,0.118479,0.121739,0.118185,0.118185,0.571429,0.734089,0.69222,0.007422,5
95,0.401932,0.074968,0.15154,0.130036,0.133333,0.147005,0.147005,0.571429,0.73957,0.698322,0.021208,4
96,0.199478,0.248153,0.385492,0.35695,0.342029,0.387486,0.387486,0.571429,0.814707,0.786932,0.137702,20
97,0.557312,0.02541,0.055901,0.071282,0.066667,0.054955,0.054961,0.714286,0.667459,0.626418,0.002678,16
98,0.525692,0.023968,0.079183,0.068042,0.066667,0.079333,0.079333,0.714286,0.693004,0.649301,0.002855,16
99,0.501425,0.031717,0.115254,0.078518,0.078261,0.117756,0.117756,0.714286,0.704603,0.660742,0.003868,16
100,0.311741,0.041629,0.124942,0.120531,0.113043,0.125054,0.125054,0.714286,0.729321,0.686804,0.018286,16
101,0.316239,0.020004,0.074342,0.079382,0.078261,0.074028,0.074028,0.714286,0.690165,0.648539,0.006005,16
102,0.404762,0.015318,0.061725,0.067718,0.06087,0.06026,0.06026,0.714286,0.669315,0.626672,0.013726,38
103,0.403265,0.089025,0.144062,0.142348,0.144928,0.134994,0.134994,0.571429,0.752457,0.710018,0.011786,7
104,0.662366,0.055505,0.094675,0.08597,0.089855,0.088707,0.088707,0.571429,0.710848,0.667938,0.001487,7
105,0.260878,0.484051,0.635145,0.375203,0.417391,0.659756,0.659756,0.571429,0.865364,0.831172,0.069822,34
106,0.251079,0.44026,0.578654,0.388811,0.405797,0.600425,0.600425,0.571429,0.85309,0.822147,0.115268,38
107,0.170039,0.731483,0.820065,0.640242,0.634783,0.843368,0.843368,0.571429,0.912736,0.894992,0.278446,36
108,0.315854,0.046675,0.142414,0.121071,0.118841,0.14374,0.14374,0.714286,0.739895,0.696211,0.014167,8
109,0.3,0.000541,0.027762,0.012636,0.014493,0.028802,0.028802,0.714286,0.628828,0.580905,0.000022,27
110,0.75,0.004866,0.033705,0.026353,0.026087,0.0345,0.0345,0.714286,0.635711,0.589422,0.000196,8
111,0.821429,0.004145,0.022787,0.023545,0.023188,0.02293,0.02293,0.714286,0.602289,0.55698,0.000069,8
112,0.345029,0.010633,0.048603,0.053461,0.055072,0.04828,0.04828,0.714286,0.659875,0.618535,0.001832,8
113,0.297199,0.191206,0.328214,0.227778,0.246377,0.33075,0.33075,0.571429,0.799619,0.760362,0.041625,10
114,0.279137,0.489458,0.615265,0.375095,0.405797,0.635414,0.635414,0.571429,0.853523,0.821892,0.109275,10
115,0.291546,0.433772,0.574681,0.34129,0.373913,0.593671,0.593671,0.571429,0.840319,0.808543,0.094443,13
116,0.321605,0.187782,0.308182,0.21147,0.234783,0.312504,0.312504,0.571429,0.781439,0.746122,0.024683,13
117,0.27451,0.007569,0.093768,0.049573,0.052174,0.095014,0.095014,0.714286,0.729951,0.676888,0.003121,6
118,0.232184,0.018201,0.118095,0.082514,0.086957,0.120189,0.120189,0.714286,0.728688,0.682101,0.00449,26
119,0.43956,0.007209,0.040511,0.039313,0.04058,0.040059,0.040059,0.714286,0.626721,0.586626,0.000737,10
120,0.308824,0.007569,0.055126,0.046765,0.049275,0.053392,0.053392,0.571429,0.68261,0.636791,0.001448,1
121,0.172899,0.834925,0.86893,0.664327,0.672464,0.895027,0.895027,0.571429,0.925783,0.908212,0.318499,36
122,0.333333,0.018021,0.056415,0.073982,0.072464,0.051696,0.05169,0.571429,0.651703,0.613399,0.003414,0
123,0.365419,0.036944,0.138052,0.089751,0.098551,0.138634,0.138634,0.571429,0.733769,0.687643,0.005876,13
124,0.297329,0.046134,0.126831,0.129928,0.121739,0.128174,0.128174,0.714286,0.710848,0.673939,0.020961,16
125,0.478632,0.030276,0.095947,0.083918,0.078261,0.097024,0.097024,0.714286,0.70608,0.661633,0.008518,16
126,0.498106,0.047396,0.115525,0.091911,0.095652,0.116127,0.116127,0.714286,0.689317,0.650954,0.005051,22
127,0.34127,0.023247,0.139389,0.078734,0.081159,0.142304,0.142304,0.571429,0.747448,0.69489,0.007422,6
128,0.262044,0.486214,0.619636,0.388271,0.417391,0.634973,0.634973,0.571429,0.864921,0.831046,0.111401,5
129,0.220075,0.51721,0.641474,0.454045,0.469565,0.656509,0.656509,0.571429,0.877998,0.847444,0.155865,4
130,0.342857,0.036763,0.126653,0.106167,0.101449,0.124456,0.124456,0.571429,0.735692,0.689424,0.017653,0
131,0.389595,0.116057,0.262119,0.160384,0.168116,0.268926,0.268926,0.714286,0.767548,0.72507,0.01612,28
132,0.404918,0.133538,0.300288,0.161141,0.176812,0.309957,0.309963,0.714286,0.774253,0.7313,0.012075,28
133,0.233783,0.234457,0.410891,0.287396,0.307246,0.414791,0.414791,0.571429,0.82874,0.789728,0.064737,4
134,0.280632,0.012795,0.072753,0.080138,0.066667,0.072271,0.072271,0.714286,0.704013,0.658455,0.010034,2
135,0.533333,0.060551,0.136881,0.092991,0.104348,0.135797,0.135797,0.571429,0.730902,0.685864,0.003515,13
136,0.672365,0.04253,0.111204,0.067934,0.078261,0.11189,0.11189,0.714286,0.70079,0.657818,0.0005,13
137,0.353512,0.216796,0.357105,0.248191,0.24058,0.366457,0.366457,0.714286,0.792844,0.7552,0.068673,21
138,0.59879,0.053523,0.121407,0.085754,0.092754,0.12046,0.12046,0.714286,0.718736,0.6746,0.002563,21
139,0.379801,0.048117,0.118941,0.110487,0.110145,0.117678,0.117678,0.571429,0.727115,0.683829,0.01299,17
140,0.394062,0.052622,0.115156,0.116967,0.113043,0.112149,0.112149,0.714286,0.72399,0.682481,0.017676,17
141,0.259568,0.151559,0.235068,0.232855,0.234783,0.223846,0.223846,0.571429,0.779268,0.744851,0.063614,14
142,0.24304,0.420076,0.59775,0.368074,0.402899,0.619534,0.619534,0.571429,0.862263,0.82685,0.070184,36
143,0.312075,0.066138,0.212864,0.130252,0.142029,0.218365,0.218365,0.571429,0.749443,0.707094,0.007897,8
144,0.564103,0.007929,0.072096,0.033157,0.037681,0.075935,0.075935,0.714286,0.666931,0.62057,0.000135,40
145,0.398977,0.168679,0.353058,0.193541,0.2,0.369366,0.369372,0.571429,0.795841,0.749936,0.035591,35
146,0.26455,0.018021,0.106825,0.081002,0.081159,0.107248,0.107248,0.571429,0.722436,0.675184,0.005755,15
147,0.41551,0.091728,0.273649,0.129064,0.144928,0.285162,0.285162,0.571429,0.770357,0.722986,0.005456,23
148,0.339869,0.009371,0.057363,0.054542,0.052174,0.055583,0.055583,0.571429,0.693575,0.646326,0.001916,0
149,0.322751,0.021986,0.079476,0.08327,0.081159,0.074975,0.074975,0.571429,0.712954,0.668192,0.006161,0
150,0.46997,0.056407,0.113756,0.106599,0.107246,0.107369,0.107369,0.571429,0.724612,0.681922,0.005774,7
151,0.461945,0.078753,0.166242,0.114051,0.127536,0.167853,0.167853,0.571429,0.718736,0.681033,0.004572,10
152,0.370418,0.156605,0.346285,0.179501,0.2,0.361719,0.361719,0.714286,0.790982,0.746937,0.01317,37
153,0.555053,0.132637,0.307526,0.134356,0.150725,0.322529,0.322529,0.571429,0.782528,0.73252,0.009757,27
154,0.488688,0.116778,0.288511,0.134572,0.150725,0.303095,0.303095,0.714286,0.781439,0.731936,0.005712,35
155,0.190809,0.103262,0.294605,0.215574,0.226087,0.301634,0.301634,0.571429,0.801141,0.758073,0.040998,35
156,0.371542,0.01694,0.064926,0.08111,0.066667,0.060285,0.060285,0.571429,0.701667,0.656242,0.008706,0
157,0.261449,0.137863,0.167859,0.247867,0.223188,0.155075,0.155075,0.571429,0.741851,0.715612,0.059369,0
158,0.382979,0.074608,0.192228,0.133384,0.136232,0.197295,0.197295,0.714286,0.73892,0.698374,0.014224,19
159,0.452381,0.051361,0.151769,0.104223,0.104348,0.154858,0.154858,0.714286,0.73122,0.687058,0.011716,19
160,0.093512,1,1,1,1,1,1,0.571429,1,1,1,36
161,0.362195,0.053523,0.167707,0.112323,0.118841,0.168499,0.168499,0.714286,0.731856,0.690516,0.01222,14
162,0.208333,0.075689,0.242332,0.176261,0.185507,0.247174,0.247174,0.571429,0.782528,0.738113,0.023153,37
163,0.371795,0.088845,0.272831,0.152068,0.150725,0.283575,0.283575,0.571429,0.779268,0.730104,0.029257,24
164,0.338164,0.063074,0.152551,0.131872,0.133333,0.150802,0.150802,0.714286,0.741197,0.699771,0.021021,17
165,0.281904,0.344747,0.458487,0.310617,0.33913,0.467609,0.467609,0.571429,0.809616,0.783372,0.062935,13
166,0.174384,0.478465,0.652811,0.492386,0.507246,0.665478,0.665478,0.571429,0.889123,0.860159,0.201789,36
167,0.279192,0.114615,0.190694,0.190625,0.197101,0.184704,0.184698,0.571429,0.738272,0.708239,0.018312,4
168,0.278559,0.139304,0.288031,0.212442,0.217391,0.289671,0.289671,0.571429,0.786182,0.746504,0.036994,4
169,0.311082,0.380429,0.536799,0.301652,0.33913,0.55468,0.55468,0.714286,0.829557,0.79639,0.046047,13
170,0.265351,0.218057,0.392822,0.266335,0.278261,0.402273,0.402273,0.714286,0.801141,0.767405,0.066138,13
171,0.444075,0.072265,0.163143,0.111567,0.124638,0.161914,0.161914,0.571429,0.740871,0.697051,0.006347,10
172,0.282896,0.204181,0.374596,0.242251,0.26087,0.378933,0.378933,0.571429,0.804203,0.766209,0.033729,4
173,0.317901,0.185619,0.37241,0.226158,0.234783,0.386339,0.386339,0.571429,0.804971,0.762141,0.047035,38
174,0.335614,0.150297,0.29314,0.188573,0.205797,0.299491,0.299497,0.571429,0.780352,0.740275,0.021334,32
175,0.563636,0.005587,0.040502,0.028729,0.031884,0.041363,0.041363,0.714286,0.605537,0.56237,0.000135,32
176,0.253788,0.024148,0.083639,0.093855,0.095652,0.079375,0.079375,0.571429,0.689881,0.651284,0.008103,4
177,0.218703,0.052262,0.14507,0.155524,0.150725,0.137813,0.137813,0.571429,0.763026,0.718409,0.03802,1
178,0.31016,0.031357,0.07203,0.104763,0.098551,0.064956,0.064956,0.571429,0.681505,0.645182,0.008391,0
179,0.339623,0.08434,0.187887,0.154876,0.153623,0.183268,0.183268,0.571429,0.764066,0.720062,0.027117,0
180,0.264506,0.154442,0.32466,0.23145,0.234783,0.330454,0.330454,0.571429,0.791726,0.75337,0.058717,0
181,0.338983,0.104523,0.156019,0.174317,0.171014,0.145949,0.145943,0.571429,0.739245,0.704806,0.022045,7
182,0.455556,0.081276,0.089433,0.132628,0.130435,0.07943,0.079424,0.571429,0.672256,0.643147,0.009077,7
183,0.202752,0.531087,0.669673,0.457393,0.495652,0.687049,0.687049,0.714286,0.876627,0.851565,0.140811,4
184,0.323343,0.174986,0.360648,0.221082,0.226087,0.372318,0.372318,0.714286,0.804203,0.760413,0.055299,15
185,0.52381,0.021806,0.036732,0.076574,0.063768,0.035049,0.035049,0.714286,0.624398,0.585126,0.003649,16
186,0.374384,0.027392,0.140353,0.07409,0.084058,0.146812,0.146812,0.714286,0.715987,0.671549,0.00143,40
187,0.420685,0.108488,0.291109,0.138136,0.156522,0.304127,0.304127,0.714286,0.759585,0.717188,0.004715,15
188,0.414634,0.061272,0.196968,0.106599,0.118841,0.203391,0.203391,0.714286,0.748445,0.702441,0.003807,15
189,0.23732,0.115516,0.244393,0.235231,0.214493,0.247771,0.247777,0.571429,0.775322,0.738241,0.056951,15
190,0.402852,0.040728,0.186262,0.088238,0.098551,0.191398,0.191398,0.714286,0.748776,0.699135,0.002919,15
191,0.235028,0.074968,0.205755,0.214278,0.173913,0.204109,0.204109,0.571429,0.765107,0.723494,0.099643,0
192,0.590476,0.022346,0.056489,0.063398,0.06087,0.054925,0.054925,0.714286,0.634753,0.595271,0.0009,21
193,0.741538,0.043431,0.08598,0.072146,0.075362,0.084391,0.084391,0.714286,0.683441,0.642588,0.00115,21
194,0.485201,0.082718,0.151671,0.122043,0.127536,0.150711,0.150711,0.714286,0.725862,0.686551,0.0069,21
195,0.596639,0.063975,0.123906,0.097203,0.101449,0.122633,0.122633,0.714286,0.713257,0.671803,0.003052,21
196,0.547348,0.052081,0.11045,0.088346,0.095652,0.10854,0.10854,0.571429,0.713257,0.670863,0.003291,5
197,0.42521,0.045594,0.124625,0.095583,0.101449,0.121583,0.121583,0.714286,0.742832,0.695703,0.005824,4
198,0.403175,0.045774,0.128034,0.103683,0.104348,0.127999,0.127999,0.714286,0.715074,0.673582,0.014694,4
199,0.347789,0.073707,0.179339,0.14332,0.142029,0.17897,0.17897,0.571429,0.746123,0.704806,0.017367,4
200,0.434938,0.043972,0.095123,0.095691,0.098551,0.090481,0.090481,0.714286,0.711749,0.670786,0.00588,4
201,0.394613,0.105605,0.243496,0.146452,0.15942,0.244319,0.244319,0.571429,0.771062,0.725782,0.01041,4
202,0.47619,0.001802,0.021273,0.020089,0.02029,0.021077,0.021077,0.714286,0.59005,0.543529,0.000182,4
203,0.442645,0.05911,0.178515,0.106383,0.113043,0.180908,0.180902,0.571429,0.730586,0.687771,0.00691,4
204,0.472269,0.05064,0.108775,0.096231,0.101449,0.104955,0.104955,0.571429,0.717818,0.675566,0.004047,5
205,0.468817,0.039286,0.095554,0.085106,0.089855,0.092334,0.092334,0.571429,0.71935,0.675058,0.004629,5
206,0.3045,0.093891,0.170298,0.177557,0.171014,0.164666,0.164666,0.571429,0.750445,0.713196,0.032174,4
207,0.505291,0.034421,0.113239,0.075278,0.081159,0.111588,0.111588,0.571429,0.73313,0.683703,0.0026,4
208,0.417255,0.095873,0.210719,0.1363,0.147826,0.2165,0.2165,0.714286,0.736658,0.698754,0.010432,22
209,0.273582,0.167778,0.338867,0.244735,0.24058,0.346654,0.34666,0.714286,0.798105,0.759141,0.076776,19
210,0.40677,0.255542,0.429958,0.21903,0.243478,0.448181,0.448187,0.714286,0.808062,0.765879,0.027767,19
211,0.217759,0.450351,0.574216,0.465709,0.44058,0.588426,0.588426,0.571429,0.859623,0.832063,0.220184,22
212,0.328871,0.416111,0.578194,0.307809,0.344928,0.604415,0.604421,0.571429,0.849647,0.809307,0.03595,34
213,0.357488,0.066679,0.076451,0.13792,0.133333,0.063755,0.063755,0.714286,0.66905,0.640428,0.011559,14
214,0.328627,0.075509,0.200607,0.141484,0.147826,0.199347,0.199347,0.571429,0.763026,0.718155,0.014709,0
215,0.222971,0.16093,0.331513,0.259423,0.26087,0.335096,0.335096,0.571429,0.812349,0.771549,0.068916,1
216,0.518519,0.032799,0.097921,0.07517,0.078261,0.097151,0.097151,0.714286,0.712954,0.668015,0.003246,17
217,0.358696,0.017841,0.086055,0.070526,0.069565,0.087874,0.087874,0.714286,0.705192,0.659726,0.003866,37
218,0.264336,0.102181,0.21685,0.183929,0.191304,0.216561,0.216561,0.571429,0.7665,0.728325,0.0247,1
219,0.418301,0.011534,0.077125,0.047089,0.052174,0.076865,0.076859,0.714286,0.682334,0.637706,0.000597,1
220,0.358333,0.007749,0.073828,0.040717,0.046377,0.075163,0.075163,0.571429,0.679854,0.634122,0.000606,1
221,0.330601,0.109029,0.254955,0.164273,0.176812,0.260579,0.260579,0.571429,0.76199,0.722476,0.014442,1
222,0.315942,0.137502,0.27788,0.193865,0.202899,0.284384,0.284384,0.571429,0.770709,0.733282,0.027618,1
223,0.342208,0.094972,0.23163,0.1498,0.162319,0.237637,0.237637,0.571429,0.757195,0.716374,0.01114,1
224,0.397436,0.005587,0.057455,0.034561,0.037681,0.057852,0.057852,0.714286,0.685947,0.638267,0.000372,1
225,0.457672,0.031177,0.112267,0.073334,0.081159,0.1139,0.1139,0.571429,0.702838,0.65942,0.001335,1
226,0.324629,0.114255,0.301138,0.163841,0.182609,0.310174,0.310174,0.571429,0.776753,0.733537,0.01629,1
227,0.333333,0.009191,0.07308,0.048169,0.052174,0.075265,0.075265,0.571429,0.675221,0.630309,0.000756,1
228,0.38961,0.016219,0.101161,0.057782,0.063768,0.10219,0.10219,0.571429,0.715987,0.667557,0.001058,1
229,0.322581,0.027032,0.129614,0.082838,0.089855,0.132139,0.132139,0.714286,0.718736,0.6746,0.00604,10
230,0.566667,0.021445,0.14121,0.067502,0.06087,0.146685,0.146685,0.714286,0.733449,0.681084,0.028797,23
231,0.212057,0.072265,0.154472,0.211362,0.17971,0.146993,0.146987,0.571429,0.725862,0.69578,0.069429,0
232,0.17288,0.122004,0.230944,0.261799,0.257971,0.217744,0.217744,0.571429,0.796593,0.761251,0.084614,4
233,0.374008,0.13588,0.295162,0.173021,0.185507,0.306299,0.306299,0.714286,0.778189,0.735876,0.019799,19
234,0.357143,0.075689,0.203558,0.142024,0.142029,0.207845,0.207845,0.714286,0.761301,0.716171,0.02276,19
235,0.471014,0.023428,0.076529,0.068042,0.069565,0.076629,0.076629,0.714286,0.690447,0.648665,0.003694,19
236,0.451429,0.099658,0.255527,0.132196,0.144928,0.264472,0.264472,0.714286,0.764066,0.71846,0.008023,19
